url,sport,description,keywords,body
https://wikipedia.org/wiki/Germ%C3%A1n_Garrido,Golf,,,Germán Garrido born 15 June 1948 is a member of one of Spain s most successful golfing families His brother Antonio and nephew Ignacio were only the second father son combination to have played in the Ryder Cup German Garrido turned professional in 1963 He played on the European circuit both before and after the establishment of the formal European Tour in 1972 winning the Madrid Open in 1968 and 1973 and the Portuguese Open in 1972 With his win in the 1973 Madrid Open Garrido and his brother became the first pair of brothers to win on the European Tour They were later followed by Manuel and Seve Ballesteros and Francesco and Edoardo Molinari This biographical article relating to Spanish golf is a stub You can help Wikipedia by expanding it Germán Garrido Contents Professional wins 3 edit External links edit Navigation menu European Tour wins 1 edit Other wins 2 edit Personal tools Namespaces Variants Views More Search Navigation Contribute Tools Print export Languages
https://wikipedia.org/wiki/Daria_Pratt,Golf,,,Myra Abigail Abbie Pratt formerly Pankhurst and Wright later Daria Princess Karageorgevich March 21 1859 – June 26 1938 was an American golfer who competed in the 1900 Summer Olympics She won the bronze medal in the women s competition Born Abigail Pankhurst her first husband was Herbert Wright It is unclear whether Wright died in 1880 or the two were divorced in the 1890s She later married Thomas Huger Pratt shortly before the 1900 Olympics The two were frequently in Europe and were members of the Dinard Golf Club in France Huger Pratt played in the handicap event which is not recognized as Olympic not starting in the main men s tournament Abbie Pratt finished third in the women s competition with a score of 53 in the 9 hole stroke play tournament 1 2 The fate of Abbie Pratt s marriage to Thomas is also unclear He may have died in 1905 or possibly in 1907 Alternatively he may have instead gone missing in 1907 there is one newspaper article reporting that Abbie Pratt was seeking a divorce then due to his disappearance Another article indicates that he died in 1912 while still married to Abbie 1 Pratt married Prince Alexis Karageorgevich on June 11 1913 in Paris taking the name Daria as her royal name 2 This article about an Olympic medalist of the United States is a stub You can help Wikipedia by expanding it This biographical article relating to American golf is a stub You can help Wikipedia by expanding it Abbie Pratt References edit External links edit Navigation menu Personal tools Namespaces Variants Views More Search Navigation Contribute Tools Print export Languages
https://wikipedia.org/wiki/Tim_Clark_(golfer),Golf,,,Timothy Henry Clark born 17 December 1975 is a South African professional golfer who currently plays on the PGA Tour His biggest win was The Players Championship in 2010 which was also his first PGA Tour win Clark was born in Durban South Africa He took up golf at the age of three and was taught to play by his father He attended North Carolina State University in the United States where he had a successful college golf career winning ACC Player of the Year in 1997 During this time he won the 1997 U S Amateur Public Links to qualify for his first major the 1998 Masters Tournament 3 He turned professional later in 1998 and initially played on the second tier U S professional tour which was then known as the Nike Tour where he won two tournaments in 2000 to gain membership of the main PGA Tour for 2001 His 2001 campaign was cut short by a wrist injury after just three events He made a comeback in 2002 and had the benefit of a major medical exemption which enabled him to enter enough events to comfortably regain full exemption for 2003 He captured his first PGA Tour victory at the 2010 Players Championship becoming only the second golfer to make the Players his first Tour victory He has had three European Tour victories He finished sole second at the 2006 Masters Tournament and sole or tied third at the 2003 PGA Championship and the 2005 U S Open Clark was a member of the International Team captained by fellow South African Gary Player in two of three appearances in the 2003 2005 and 2009 Presidents Cup Player dubbed him the team s bull dog in reference to his dogged determination and refusal to give in or let go In 2005 he reached the top 20 of the Official World Golf Rankings for the first time He won the Sunshine Tour Order of Merit in the 2001 02 season He has played Gary Player s annual charity event in South Africa to help raise funds for needy children and personally paid for a little girl s cochlear ear implant so that she could hear after winning the event in 2005 In Australia for a three tournament swing he won the 2008 Australian Open in a playoff with Mathew Goggin when they were both tied at 9 under par Neither seemed to have a chance with four holes to play when David Smail led at 12 under only to double bogey the next two holes 4 In May 2009 Clark nearly had his first PGA Tour victory in hand at the Crowne Plaza Invitational at Colonial but he bogeyed the 18th hole to force a playoff On the first hole of that playoff he missed a 7 footer which would have given him the victory Then on the second playoff hole he and Steve Marino lost to Steve Stricker In May 2010 Clark picked up his first PGA Tour title in his 206th start after eight runner up finishes at the 2010 Players Championship Clark came from three behind with a final round 67 to win by a stroke over Robert Allenby At the time Clark was the highest earning player without a win earning $14 7 million and having eight runner up finishes 1 On 11 August 2013 in the final round of the PGA Championship at Oak Hill Country Club Clark made a hole in one on the 220 yard par 3 11th hole On 27 July 2014 Clark won the RBC Canadian Open finishing one stroke ahead of Jim Furyk This was his second PGA Tour title and first victory in more than four years He birdied five out of the last eight holes to come from three strokes back in the final round The win moved Clark back inside the world s top 100 5 A left elbow injury hampered Clark for much of 2015 and 2016 Clark last played the 2016 CareerBuilder Challenge and has a career money list exemption available His career earnings are over $23 9 million PGA Tour playoff record 0–2 1Co sanctioned by the Sunshine Tour European Tour playoff record 0–2 1Co sanctioned by the European Tour Sunshine Tour playoff record 0–1 PGA Tour of Australasia playoff record 1–0 Other playoff record 1–0 CUT = missed the half way cut T indicates a tie for a place CUT = missed the halfway cut WD = withdrew T indicates a tie for a place QF R16 R32 R64 = Round in which player lost in match play T = tied Note that the HSBC Champions did not become a WGC event until 2009 Amateur Professional Tim Clark golfer Contents Professional wins 12 edit Results in major championships edit The Players Championship edit Results in World Golf Championships edit Team appearances edit See also edit References edit External links edit Navigation menu PGA Tour wins 2 edit European Tour wins 3 edit Sunshine Tour wins 2 edit PGA Tour of Australasia wins 1 edit Buy com Tour wins 2 edit Canadian Tour wins 2 edit Other wins 2 edit Summary edit Wins 1 edit Results timeline edit Personal tools Namespaces Variants Views More Search Navigation Contribute Tools Print export Languages
https://wikipedia.org/wiki/Chip_Beck,Golf,,,Charles Henry Chip Beck born September 12 1956 is an American golfer who was a three time All American at the University of Georgia He has four victories on the PGA Tour and twenty runner up finishes He spent 40 weeks in the top 10 of the Official World Golf Rankings between 1988 and 1989 2 Beck was born in Fayetteville North Carolina He was the runner up at the 1993 Masters Tournament and was tied for runner up at the 1986 and 1989 U S Open championships He is also noted for his stellar play at the 1991 Ryder Cup held at the Kiawah Island Golf Resort and is a three time Ryder Cup participant also playing in 1989 and 1993 at The Belfry Golf Country Club in Sutton Coldfield England He won the Vardon Trophy in 1988 Beck shot a round of 59 in the third round of the 1991 Las Vegas Invitational on the Sunrise Golf Club par 72 in Las Vegas Nevada one of only six players in the history of the PGA Tour ever to do so His round included 5 pars and 13 birdies a PGA Tour record for birdies in one round including a three footer on the 18th hole Beck finished tied for third in the tournament He also shot a hole in one also a double eagle at the par 4 9th hole in the first round of the 2003 Omaha Classic a Nationwide Tour event It was the first in Nationwide Tour history and second recorded in the history of the PGA Tour umbrella combined Beck missed 46 consecutive PGA Tour cuts from 1997 to 1998 and eventually left the PGA Tour to become an insurance salesman 3 4 In 2006 Beck became eligible for the Champions Tour and enjoyed newfound success He currently resides in Lake Forest Illinois In 2015 Beck stepped away from competition to become an ambassador at Grey Oaks Country Club in Naples Florida 5 PGA Tour playoff record 0−2 CUT = missed the half way cut 3rd round cut in 1982 Open Championship T indicates a tie for a place CUT = missed the halfway cut T indicates a tie for a place Professional Chip Beck Contents Professional wins 5 edit Results in major championships edit Results in The Players Championship edit U S national team appearances edit References edit See also edit External links edit Navigation menu PGA Tour wins 4 edit Japan Senior Tour wins 1 edit Summary edit Personal tools Namespaces Variants Views More Search Navigation Contribute Tools Print export Languages
https://wikipedia.org/wiki/Estanislao_Goya,Golf,,,Carlos Estanislao Tano Goya born 1 June 1988 is an Argentine professional golfer After turning professional in 2007 Goya won the Tour de las Americas qualifying school by nine shots and followed that with victory in the first event of the 2008 season the Challenge Tour co sanctioned Center Open and third place in the Argentine Open He went on to finish top of the Order of Merit that year That first win also gave Goya Challenge Tour membership and he finished the season by winning the Apulia San Domenico Grand Final which lifted him to fifth in that tours final standings gaining exemption to the full European Tour for 2009 He won the TPG Tour Order of Merit in 2008 In March 2009 in only his sixth start on the European Tour Goya won the Madeira Islands Open BPI – Portugal earning him full exemption on the tour until the end of 2010 Goya couldn t follow up his European Tour win and won a Challenge Tour event in 2017 In 2015 he married former professional golfer Henni Zuël they divorced in 2018 2 1Co sanctioned by the Tour de las Américas Challenge Tour playoff record 1–0 1Co sanctioned by the Challenge Tour CUT = missed the half way cut T indicates a tie for a place Amateur Professional Estanislao Goya Contents Amateur wins 4 edit Professional wins 7 edit Results in major championships edit Results in World Golf Championships edit Team appearances edit See also edit References edit External links edit Navigation menu European Tour wins 1 edit Sunshine Tour wins 1 edit Challenge Tour wins 3 edit Tour de las Américas wins 1 edit Other wins 3 edit Personal tools Namespaces Variants Views More Search Navigation Contribute Tools Print export Languages
https://wikipedia.org/wiki/Justin_Hobday,Golf,,,Justin Richard Hobday born 12 August 1963 is a South African professional golfer who has won eleven official money events on the Sunshine Tour Hobday was born in Bishops Stortford Hertfordshire England and is the nephew of golfer Simon Hobday twice winner on the European Tour Hobday turned professional in 1985 and joined the Southern Africa Tour now the Sunshine Tour He was awarded the Bobby Locke Trophy as the Rookie of the Year in 1986 and went on to win his first event in 1989 He would win ten more tournaments official money events on the tour between then and 2001 Between 1987 and 2002 Hobday competed also on the European Tour where he had a best finish of 92nd place on the Order of Merit in 1992 with a tournament best of third in the Peugeot Spanish Open that same year Justin Hobday Contents Amateur highlights edit Professional wins 13 edit See also edit External links edit Navigation menu Sunshine Tour wins 11 edit Other Southern Africa wins 2 edit Personal tools Namespaces Variants Views More Search Navigation Contribute Tools Print export Languages
https://wikipedia.org/wiki/John_Mashego,Golf,,,Mokgeteng John Mashego born 3 January 1951 is a South African golfer who was the first black player to win a tournament on the Southern African Tour after it lifted its whites only rule His victory came at the 1991 Bushveld Classic where he defeated Steve van Vuuren and Ian Palmer in a playoff Mashego was born in White River Mpumalanga South Africa He has played more than two hundred and fifty events on the tour but he hasn t won again the rules having been changed too late to allow him to play on the tour through his prime though he finished sole or tied second in at least three more tournaments 1 including the Cock of the North event as late as 2000 01 Since 2002 he has played on the European Seniors Tour where his best finish is second This biographical article relating to golf in South Africa is a stub You can help Wikipedia by expanding it John Mashego Contents Professional wins 1 edit Notes edit External links edit Navigation menu Sunshine Tour wins 1 edit Personal tools Namespaces Variants Views More Search Navigation Contribute Tools Print export Languages
https://wikipedia.org/wiki/Chris_Gane,Golf,,,Christopher Gane born 5 June 1974 is an English professional golfer 1 Gane has mainly competed on the second tier Challenge Tour and has two wins on that tour both in 2001 2 In 2009 he finished 13th in the Challenge Tour rankings to guarantee himself full European Tour status for 2010 He is one of the few left handed players on tour This biographical article relating to golf in England is a stub You can help Wikipedia by expanding it Chris Gane Contents Professional wins 4 edit References edit See also edit External links edit Navigation menu Challenge Tour wins 2 edit PGA EuroPro Tour wins 2 edit Personal tools Namespaces Variants Views More Search Navigation Contribute Tools Print export Languages
https://wikipedia.org/wiki/Tatsuhiko_Takahashi,Golf,,,Tatsuhiko Takahashi 髙橋 竜彦 Takahashi Tatsuhiko born 6 June 1974 in Fukuoka Prefecture is a Japanese professional golfer Takahashi plays on the Japan Golf Tour and has won twice This biographical article relating to golf in Japan is a stub You can help Wikipedia by expanding it Tatsuhiko Takahashi Contents Professional wins 4 edit Results in World Golf Championships edit External links edit Navigation menu Japan Golf Tour wins 2 edit Japan Challenge Tour wins 1 edit Other wins 1 edit Personal tools Namespaces Variants Views More Search Navigation Contribute Tools Print export Languages
https://wikipedia.org/wiki/Ian_Woosnam,Golf,,,Ian Harold Woosnam OBE born 2 March 1958 is a Welsh professional golfer Nicknamed Woosie Woosnam was one of the Big Five generation of European golfers all born within 12 months of one another all of whom have won majors and made Europe competitive in the Ryder Cup His peers in this group were Seve Ballesteros Nick Faldo Bernhard Langer and Sandy Lyle 2 Woosnam s major championship win was at the 1991 Masters Tournament He was inducted into the World Golf Hall of Fame in 2017 3 Woosnam was born in the town of Oswestry Shropshire in England and his family lived in the nearby village of St Martin s in Shropshire Woosnam started playing at the unique Llanymynech Golf Club which straddles the Wales England border 4 He is short for a male golfer at 1 64 m 5 ft 4+1⁄2 in but he is a powerful hitter He played as an amateur in regional competitions in the English county of Shropshire alongside Sandy Lyle Woosnam turned professional in 1976 and first played the European Tour in 1979 Woosnam spent his early years on Tour driving around the continent in a camper van living on a diet of baked beans to save money 5 After three modest seasons his career took off in 1982 when he won the Swiss Open and came eighth on the Order of Merit prize money list He also finished in the top ten on the Order of Merit every year from 1983 to 1991 and again in 1993 1996 and 1997 making thirteen times in all In 1987 and 1990 he was first and in the former year he set a world record for global tournament earnings of £1 062 662 He has won 28 official money events on the European Tour and many other events around the world Woosnam placed third in the 1986 Open Championship In 1987 Woosnam was criticised by whom for playing a tournament in Sun City in apartheid South Africa in contravention of the United Nations cultural moratorium 6 In 1991 he reached the top of the Official World Golf Ranking eventually spending a total of 50 weeks as World Number 1 7 April 1991 – 21 March 1992 In the same year he emulated his British rivals Sandy Lyle and Nick Faldo by winning the Masters Tournament the first person representing Wales to ever win a major championship 7 8 After winning the Torras Monte Carlo Golf Open in 1991 Woosnam had a decline in form in the second half of the year and said that he was suffering from exhaustion after playing in too many tournaments across the world In December 1991 his sterling silver Masters trophy a $9 000 copy of the original was stolen from a British train 9 Woosnam s last official European Tour victory was in the 1997 Volvo PGA Championship In the late 1990s his form began to fade but he nearly made a spectacular comeback at The Open Championship in 2001 when he finished third despite suffering a two stroke penalty for starting the final round with 15 clubs in his bag instead of the allowable maximum of 14 While his caddie Miles Byrne was responsible for this error Woosnam decided at the time not to dismiss him stating It is the biggest mistake he will make in his life He won t do it again He s a good caddie I am not going to sack him He s a good lad 10 Woosnam did dismiss his caddie two weeks later when after a night drinking on the town Byrne failed to turn up to tee time 11 Later in 2001 at the age of 43 Woosnam became the oldest player to win the World Match Play Championship not an official European Tour event at the time when he beat Pádraig Harrington 2 1 in the final Woosnam also became the first player to capture the trophy in three different decades having previously won the World Match Play Championship in 1987 and 1990 5 Woosnam had a record outward nine holes of 28 7 in the 2001 final against Harrington which tied the tournament record of seven successive birdies in a match 12 Woosnam was a member of eight consecutive European Ryder Cup teams from 1983 to 1997 Despite not winning a singles match he accumulated an overall record of 14 wins 12 losses and 5 halves in 31 matches He was a vice captain for the 2002 European team and was elected as captain for the 2006 Ryder Cup leading Europe to victory over the U S 18½–9½ at the K Club County Kildare Ireland On 1 June 2008 Woosnam won his first stroke play title in 11 years at the Parkridge Polish Seniors Championship at Kraków Valley Golf and Country Club finishing with a course record 63 13 The tournament was his third appearance on European Seniors Tour which he joined after turning 50 years old in March 2008 Woosnam went on to win the European Seniors Tour Order of Merit that year becoming the only person to have won the Order of Merit on both the European Seniors Tour and the regular European Tour In December 1987 Woosnam won the first of his three BBC Wales Sports Personality of the Year awards which he went on to win in 1990 and 1991 14 He was the subject of This Is Your Life in 2002 when he was surprised by Michael Aspel at a central London hotel 15 Woosnam was awarded an OBE in the 2007 New Years Honours List 16 In September 2010 he was inducted to the Welsh Sports Hall of Fame 17 Woosnam was diagnosed with ankylosing spondylitis AS in early 1987 18 which affects approximately 1 in 200 men and 1 in 500 women in Britain citation needed In 2008 his son Daniel was given a two year jail sentence for assault 19 20 PGA Tour playoff record 1–0 *Note Tournament shortened to 54 holes due to rain 1Co sanctioned by the PGA Tour of Australasia European Tour playoff record 3–5 Other playoff record 1–2 Champions Tour playoff record 1–0 European Senior Tour playoff record 1–1 Results not in chronological order in 2020 CUT = missed the half way cut 3rd round cut in 1982 and 1984 Open Championships WD = withdrew T indicates a tie for a place NT = No tournament due to COVID 19 pandemic CUT = missed the halfway cut WD = withdrew T indicates a tie for a place QF R16 R32 R64 = Round in which player lost in match play T = Tied Results are not in chronological order before 2017 CUT = missed the halfway cut WD = withdrew T indicates a tie for a place NT = No tournament due to COVID 19 pandemic Player in italics denotes current number one Great Britain Ireland Europe Ian Woosnam Contents Early life edit Career outline edit Honours edit Personal life edit Professional wins 52 edit Major championships edit Results in The Players Championship edit Results in World Golf Championships edit Results in senior major championships edit Team appearances edit See also edit References edit External links edit Navigation menu PGA Tour wins 2 edit European Tour wins 29 edit Asia Golf Circuit wins 2 edit Safari Circuit wins 2 edit Other wins 11 edit Champions Tour wins 1 edit European Senior Tour wins 5 edit Japan PGA Senior Tour wins 1 edit Wins 1 edit Results timeline edit Summary edit Personal tools Namespaces Variants Views More Search Navigation Contribute Tools Print export Languages
https://wikipedia.org/wiki/Jack_Westland,Golf,,,Alfred John Jack Westland December 14 1904 – November 3 1982 was an American politician who served as a member of the United States House of Representatives from 1953 to 1965 He represented the Second Congressional District of Washington as a Republican He was also an accomplished amateur golfer Westland was born in Everett Washington 1 He was elected to the House in 1952 taking the seat previously held by Democrat Scoop Jackson who had won election to the United States Senate Westland was re elected in 1954 1956 1958 1960 and 1962 Westland voted in favor of the Civil Rights Acts of 1957 2 1960 3 and 1964 4 as well as the 24th Amendment to the U S Constitution 5 He was defeated in 1964 by Democrat Lloyd Meeds Westland subsequently moved to California where he lived until his death in 1982 6 Westland was an accomplished amateur golfer for over 25 years He won the 1929 French Amateur 7 8 He finished runner up to Francis Ouimet in the 1931 U S Amateur 9 He won the 1933 Western Amateur and played on three Walker Cup teams 1932 10 1934 11 1953 12 He was also non playing captain of the 1961 team 1 7 In 1952 at the age of 47 Westland won the U S Amateur over Al Mengert 13 He is the oldest golfer ever to win the Amateur Westland also won the Pacific Northwest Amateur four times 1938 1939 1940 1951 the Washington State Amateur three times 1924 1947 1948 and the Chicago District Amateur three times 1927 1929 1934 7 In 1978 Westland was inducted into the Pacific Northwest Golf Association s Hall of Fame 7 Amateur majors shown in bold Note As an amateur Westland could not play in the PGA Championship He did not play in The Open Championship LA = Low Amateur NYF = Tournament not yet founded NT = No tournament DNP = Did not play T indicates a tie for a place DNQ = Did not qualify for match play portion R256 R128 R64 R32 R16 QF SF = Round in which player lost in match play Green background for wins Yellow background for top 10 Sources U S Open and U S Amateur 14 The Masters 15 1934 British Amateur 16 Jack Westland Contents Golf career edit Tournament wins 13 edit Major championships edit U S national team appearances edit See also edit References edit External links edit Navigation menu Amateur wins 1 edit Results timeline edit Personal tools Namespaces Variants Views More Search Navigation Contribute Tools Print export Languages
https://wikipedia.org/wiki/Kiradech_Aphibarnrat,Golf,,,Kiradech Aphibarnrat Thai กิรเดช อภิบาลรัตน์ born Anujit Hirunratanakorn 2 23 July 1989 is a Thai professional golfer who plays on the Asian European and PGA Tours In both 2003 and 2004 Aphibarnrat won his age group at the Junior World Golf Championships In 2007 he was on the gold medal team at the 2007 Summer Universiade and took a silver in the individual event at the 2007 Southeast Asian Games Aphibarnrat turned professional in 2008 and began playing on the Asian Tour and the Japan Golf Tour in 2009 HIs first professional victory came in 2009 at the Mercedes Benz Tour s Singha Pattaya Open which he won by 11 strokes earning US$50 000 Aphibarnrat s first Asian Tour win was at the 2011 SAIL Open 3 Aphibarnrat s first victory on the European Tour was at the Maybank Malaysian Open in March 2013 The event was co sanctioned by the Asian Tour thus giving him a second win on that tour In the event which shortened to 54 holes due to thunderstorms Aphibarnrat defeated Edoardo Molinari by one stroke He won his second European Tour title at the Shenzhen International in a sudden death playoff over Li Haotong Having led the tournament at the 54 hole stage he trailed late in the back nine but eagled the 17th hole and then missed a birdie putt on the 18th for the outright victory He would go on to birdie the first extra hole to claim victory Aphibarnrat became only the second player from Thailand after Thongchai Jaidee to record multiple European Tour wins Aphibarnrat is sometimes referred to as Asia s John Daly a comparison of his unathletic physique to the similarly large body type of two time major championship winner John Daly 4 In 2018 Aphibarnrat earned Special Temporary Member status on the PGA Tour He is the first Thai PGA Tour member In 2019 Aphibarnrat started full membership on the PGA Tour *Note The 2013 Maybank Malaysian Open was shortened to 54 holes due to rain 1Co sanctioned by the Asian Tour 2Co sanctioned by the PGA Tour of Australasia European Tour playoff record 1–0 *Note The 2013 Maybank Malaysian Open was shortened to 54 holes due to rain 1Co sanctioned by the European Tour 2Co sanctioned by the PGA Tour of Australasia Asian Tour playoff record 0–1 1Co sanctioned by the All Thailand Golf Tour 1Co sanctioned by the Asian Development Tour CUT = missed the half way cut WD = Withdrew T = tied CUT = missed the halfway cut T indicates a tie for a place Results not in chronological order before 2015 QF R16 R32 R64 = Round in which player lost in match play T = Tied Amateur Professional Kiradech Aphibarnrat Contents Amateur wins edit Professional wins 11 edit Results in major championships edit Results in The Players Championship edit Results in World Golf Championships edit Team appearances edit References edit External links edit Navigation menu European Tour wins 4 edit Asian Tour wins 3 edit Asian Development Tour wins 3 edit All Thailand Golf Tour wins 5 edit Summary edit Personal tools Namespaces Variants Views More Search Navigation Contribute Tools Print export Languages
https://wikipedia.org/wiki/Burt_McKinnie,Golf,,,Burt Plumb McKinnie January 17 1878 – November 22 1946 was an American golfer who competed in the 1904 Summer Olympics In 1904 he was part of the American team which won the silver medal He finished 17th in this competition In the individual competition he finished 11th in the qualification and won the bronze medal after losing in the semi finals 1 This article about an Olympic medalist of the United States is a stub You can help Wikipedia by expanding it This biographical article relating to American golf is a stub You can help Wikipedia by expanding it Burt McKinnie References edit External links edit Navigation menu Personal tools Namespaces Variants Views More Search Navigation Contribute Tools Print export Languages
https://wikipedia.org/wiki/Marnie_McGuire,Golf,,,Marnie McGuire born 22 February 1969 1 is a former New Zealand professional golfer who played mostly on the LPGA of Japan Tour McGuire won the British Ladies Amateur in 1986 as a 17 year old and was at the time the youngest champion in the tournament s history 2 She was also the individual winner of the 1991 Queen Sirikit Cup 3 She played college golf at Oklahoma State where she was an All American in 1990 4 While at Oklahoma State she was diagnosed with malignant melanoma which led her to compete wearing long sleeved shirts a big floppy hat and long slacks 5 McGuire won five times as a professional on the Japan Tour and was awarded the Sportswoman of the Year title at the 1996 Halberg Awards She is the only New Zealander to have won the Women s Australian Open and the British Ladies Amateur 2 She also played on the LPGA Tour from 1999 to 2003 1 Co sanctioned by ALPG Tour and Ladies European Tour Marnie McGuire Contents Amateur wins edit Professional wins 6 edit References edit Navigation menu LPGA of Japan Tour wins 5 edit ALPG Tour wins 1 edit Ladies European Tour wins 1 edit Personal tools Namespaces Variants Views More Search Navigation Contribute Tools Print export Languages
https://wikipedia.org/wiki/Lanny_Wadkins,Golf,,,Jerry Lanston Lanny Wadkins Jr born December 5 1949 is an American professional golfer He ranked in the top 10 of the Official World Golf Ranking for 86 weeks from the ranking s debut in 1986 to 1988 2 Born in Richmond Virginia Wadkins attended Meadowbrook High School 3 then Wake Forest University on an Arnold Palmer golf scholarship 4 He won the U S Amateur in 1970 in Oregon one stroke ahead of runner up Tom Kite 5 and turned professional in 1971 Wadkins first win on the PGA Tour came at the Sahara Invitational in Las Vegas in October 1972 where he finished one stroke ahead of runner up Palmer his scholarship benefactor 4 Wadkins was later voted Rookie of the Year on the tour in 1972 Two more wins followed in 1973 before his form dipped for three years He bounced back to win his sole major title at the PGA Championship in 1977 He prevailed on the third hole of a sudden death playoff at Pebble Beach against Gene Littler It was the first time the sudden death format was used in a stroke play major championship 6 7 Wadkins was runner up in four subsequent majors U S Open in 1986 PGA Championship in 1982 1984 1987 and finished third in the Masters three times 1990 1991 1993 In The Open Championship his best finish was fourth at St Andrews in 1984 On the PGA Tour Wadkins won The Players Championship at Sawgrass in 1979 and was voted PGA Player of the Year in 1985 Over his career he picked up a win more seasons than not until 1992 when he achieved his twenty first and final PGA Tour victory at the Canon Greater Hartford Open Like many star American golfers Wadkins was invited to play in a number of international tournaments He won the 1978 Victorian PGA Championship an event in Australia and the 1979 Bridgestone Open an event on the Japan Golf Tour He also finished runner up at the 1979 German Open 1980 Air New Zealand Shell Open and 1990 Austrian Open He also won unofficial events in South America Canada and Japan Wadkins played for the United States in the Ryder Cup eight times between 1977 and 1993 which ties the highest number of appearances in the competition by an American alongside Raymond Floyd and Billy Casper Phil Mickelson and Jim Furyk have since made ten and nine appearances respectively Wadkins collected 21 mw parser output sfrac{white space nowrap} mw parser output sfrac tion mw parser output sfrac tion{display inline block vertical align 0 5em font size 85% text align center} mw parser output sfrac num mw parser output sfrac den{display block line height 1em margin 0 0 1em} mw parser output sfrac den{border top 1px solid} mw parser output sr only{border 0 clip rect 0 0 0 0 height 1px margin 1px overflow hidden padding 0 position absolute width 1px}1 2 points during his Ryder Cup career one of the very best records on either side in the history of the competition He also captained the team in 1995 at Oak Hill Country Club Wadkins began play on the Champions Tour in 2000 and picked up a win in his first event at the ACE Group Classic in a four way playoff As a senior he divided his time between competition and broadcasting work with CBS Sports and did not become a regular winner at the senior level Following the retirement of Ken Venturi in June 2002 Wadkins was the lead analyst for CBS for over four years until he was replaced by Nick Faldo after the 2006 season He is currently the lead analyst for the Champions Tour on Golf Channel 8 Wadkins was elected to the World Golf Hall of Fame in 2009 9 Wadkins younger brother Bobby currently plays on the Champions Tour Lanny is married to Penelope Wadkins and has three children Jessica Travis and Tucker Travis played on the Wake Forest University golf team 2006–2010 Tucker played on the University of Arizona golf team from 2011–2015 In 2011 Travis played on the eGolf Tour and made it to the final stage of the PGA Tour s Qualifying School but failed to earn a card A nephew Ron Whittaker is a professional golfer on the second tier Web com Tour with 77 PGA Tour starts 10 PGA Tour playoff record 3–3 European Tour playoff record 1–2 Senior PGA Tour playoff record 1–0 1Defeated Littler with a par on the third extra hole CUT = missed the halfway cut 3rd round cut in 1985 Open Championship T indicates a tie for a place CUT = missed the halfway cut WD = withdrew T indicates a tie for a place Amateur Professional Lanny Wadkins Contents Early years edit PGA Tour edit Champions Tour edit Television edit Hall of Fame edit Personal edit Amateur wins 5 edit Professional wins 32 edit Major championships edit The Players Championship edit U S national team appearances edit See also edit References edit External links edit Navigation menu PGA Tour wins 21 edit European Tour wins 1 edit Japan Golf Tour wins 1 edit PGA Tour of Australasia wins 1 edit Canadian Tour wins 1 edit Other wins 7 edit Senior PGA Tour wins 1 edit Wins 1 edit Results timeline edit Summary edit Wins 1 edit Results timeline edit Personal tools Namespaces Variants Views More Search Navigation Contribute Tools Print export Languages
